Country Name,Country Code,Year,health_exp_per_capita,health_exp_percent,health_exp_ppp_per_capita,health_exp_total,Life Expectancy
Libya,LBY,2005,211.9497545,2.70538066,602.85181068,1229635614.57051,71.4386
Libya,LBY,2006,233.94455632,2.5091272,602.55474144,1381945351.90801,71.6324
Libya,LBY,2007,273.51019198,2.62642263,605.87060748,1645927992.2164,71.7876
Libya,LBY,2008,317.77461293,2.04113186,555.4529362,1945740945.9866,71.9361
Libya,LBY,2009,350.63993855,3.1625065,955.5200848,2177011173.65391,72.0706
Libya,LBY,2010,394.33971109,3.05255664,942.53845619,2470813144.76382,72.1963
Libya,LBY,2011,307.85857305,4.77000711,617.81283025,1936015431.14177,69.9496
Libya,LBY,2012,655.42854817,4.29879351,1148.51074031,4118321705.85756,72.1882
Libya,LBY,2013,516.06693409,4.33485587,911.43009852,3233668700.14216,72.3387
Libya,LBY,2014,371.72187035,4.96893503,806.22574483,2326601238.95588,71.2996
St. Lucia,LCA,1995,232.15324277,6.08686468,392.91378076,34135812.8160035,71.1725
St. Lucia,LCA,1996,268.63913916,7.06552219,483.25493616,40017023.4478329,70.9627
St. Lucia,LCA,1997,256.01556897,6.39578175,440.71850281,38656814.8211701,70.7782
St. Lucia,LCA,1998,220.78530259,5.13965062,375.59549516,33794723.1260237,70.6798
St. Lucia,LCA,1999,247.23124229,5.53624275,415.01566656,38338890.434465,70.6917
St. Lucia,LCA,2000,275.05544773,5.52822822,437.29114696,43169677.4672282,70.7791
St. Lucia,LCA,2001,283.96849345,6.09831345,470.02009002,45051601.4879333,71.3671
St. Lucia,LCA,2002,292.94071357,6.32567716,490.11906974,46934375.2456597,71.7065
St. Lucia,LCA,2003,304.04056427,6.10343642,500.67077988,49183729.9595606,72.1883
St. Lucia,LCA,2004,335.73620078,6.19944529,559.1148547,54880110.8503683,72.4527
St. Lucia,LCA,2005,353.27375016,6.24652588,564.996102,58433951.1919639,72.5437
St. Lucia,LCA,2006,402.77936756,6.37266722,635.01634686,67528377.6457708,72.794
St. Lucia,LCA,2007,457.88525021,6.8131974,682.77995123,77907343.7831973,72.8598
St. Lucia,LCA,2008,504.17940798,7.43456753,774.4010996,87086404.9613629,72.9635
St. Lucia,LCA,2009,545.27357686,8.11908183,845.55872746,95529749.5716713,72.9459
St. Lucia,LCA,2010,567.87770026,8.09611928,834.1127365,100739800.393707,72.7676
St. Lucia,LCA,2011,545.5256777,7.58420617,798.93501452,97800752.4481342,72.9617
St. Lucia,LCA,2012,601.15583153,8.34772855,873.00180974,108743078.367721,72.86
St. Lucia,LCA,2013,575.49942724,7.85441263,823.60690657,104916423.083029,72.6872
St. Lucia,LCA,2014,499.57022819,6.71904145,698.29563051,91743574.5566005,72.6764
Sri Lanka,LKA,1995,24.56318834,3.44024607,101.58003055,448239745.787106,69.7456
Sri Lanka,LKA,1996,26.17151695,3.4601004,107.24935925,480863151.767347,69.8405
Sri Lanka,LKA,1997,27.31299669,3.3443674,111.55552453,504690208.286266,69.9345
Sri Lanka,LKA,1998,31.57670557,3.71291943,130.40949495,586453532.975958,70.1342
Sri Lanka,LKA,1999,30.64549718,3.6543685,135.20456132,572177266.530582,70.4265
Sri Lanka,LKA,2000,32.82186021,3.77494054,150.50413254,616517452.595774,71.1787
Sri Lanka,LKA,2001,31.69398744,3.80731091,151.79509952,599487525.475376,71.8044
Sri Lanka,LKA,2002,34.88223686,3.88774826,162.36621158,664892618.937817,72.2711
Sri Lanka,LKA,2003,38.84580854,3.9535948,176.96463621,746501145.721417,72.4417
Sri Lanka,LKA,2004,45.67294519,4.28272642,206.00714177,884880474.295847,68.0218
Sri Lanka,LKA,2005,50.75659149,4.06081747,212.53370733,991093812.666792,73.0733
Sri Lanka,LKA,2006,58.39505673,4.06216396,234.18874466,1148771965.08373,72.825
Sri Lanka,LKA,2007,61.36956245,3.75875181,235.88867817,1215965218.37519,72.9831
Sri Lanka,LKA,2008,70.30181682,3.44475072,231.94991639,1402489820.57146,72.5557
Sri Lanka,LKA,2009,70.58219192,3.36899956,235.13676052,1417210867.66646,70.2976
Sri Lanka,LKA,2010,84.22088476,3.43256993,260.35071632,1701372370.00351,74.4626
Sri Lanka,LKA,2011,95.59109207,3.2814775,273.42859267,1941997368.18142,74.7405
Sri Lanka,LKA,2012,93.34437377,3.20966147,288.00446758,1906265919.68543,75.1866
Sri Lanka,LKA,2013,120.41556484,3.67699093,357.37635902,2471163284.65408,75.5461
Sri Lanka,LKA,2014,127.33174445,3.50335011,369.1741565,2625452092.79532,75.7573
Lesotho,LSO,1995,36.55467539,7.4625838,79.75557118,64110467.0095446,56.3684
Lesotho,LSO,1996,34.38268201,7.49735218,84.61935518,61173702.2177433,55.1362
Lesotho,LSO,1997,32.06392026,6.71880873,79.2790224,57769404.8191569,53.7334
Lesotho,LSO,1998,30.81258472,6.84984788,82.217476,56129190.3312052,52.0287
Lesotho,LSO,1999,29.45158509,6.75948852,81.89648075,54180048.9262252,50.3848
Lesotho,LSO,2000,28.73070265,6.91527558,89.28313858,53330648.5171881,48.7828
Lesotho,LSO,2001,28.41935966,7.52988554,102.79362305,53186518.995545,47.1525
Lesotho,LSO,2002,24.06316665,6.90802017,95.55944167,45370811.9628478,45.9501
Lesotho,LSO,2003,36.3890894,7.1297893,104.56372956,69094802.3995571,44.9214
Lesotho,LSO,2004,44.9541972,6.96398382,106.61361242,85954313.1177043,44.0388
Lesotho,LSO,2005,44.73430538,6.29584414,101.44138261,86151293.6082477,43.6115
Lesotho,LSO,2006,52.39509813,7.11552059,122.33027308,101664566.6839,43.182
Lesotho,LSO,2007,69.16958692,8.46770338,155.30967663,135271917.676099,43.6601
Lesotho,LSO,2008,73.18010257,8.85089519,173.53890411,144325359.212912,44.304
Lesotho,LSO,2009,84.22241294,9.79523187,198.22863498,167637385.610389,45.0552
Lesotho,LSO,2010,118.26345119,10.87000705,237.78843002,237778839.265139,46.0447
Lesotho,LSO,2011,146.31923556,11.78852824,270.82841561,297459689.939485,46.9302
Lesotho,LSO,2012,129.14899132,11.14497984,270.42303959,265702223.462958,48.2353
Lesotho,LSO,2013,114.16329453,11.07282138,281.70280392,237809106.477477,49.5475
Lesotho,LSO,2014,105.11275284,10.61767672,276.04193165,221703502.957715,50.7865
Lithuania,LTU,1995,99.3272927,5.37428736,332.14874763,361750000.0,69.0184
Lithuania,LTU,1996,130.20732761,5.58587674,371.16640228,470699489.325,70.1931
Lithuania,LTU,1997,162.00903655,5.73900884,418.4396117,581288423.1525,71.0289
Lithuania,LTU,1998,192.02695115,6.07781199,485.07195314,684000000.0,71.3303
Lithuania,LTU,1999,192.44909502,6.20251838,495.52236029,680500000.0,71.7172
Lithuania,LTU,2000,211.48917995,6.45834466,558.23853548,742750000.0,72.1387
Lithuania,LTU,2001,219.44922547,6.26029317,600.84038954,765000000.0,71.7123
Lithuania,LTU,2002,263.65106841,6.39610514,682.48456304,910650790.297781,71.8389
Lithuania,LTU,2003,352.04282003,6.45979375,786.48236477,1207858915.53673,72.0883
Lithuania,LTU,2004,378.27768764,5.67346919,747.07832564,1285387582.5884,72.0009
Lithuania,LTU,2005,453.87661654,5.83432657,846.9531222,1522756048.48199,71.2464
Lithuania,LTU,2006,569.66608278,6.19588569,1032.69485824,1873631746.27457,70.9639
Lithuania,LTU,2007,753.19462298,6.22384874,1179.89630668,2447129330.06018,70.6982
Lithuania,LTU,2008,976.90896927,6.60837899,1356.63950564,3137831609.30672,71.6959
Lithuania,LTU,2009,876.77945958,7.53257874,1359.38844561,2790789019.84146,72.8496
Lithuania,LTU,2010,828.65180488,7.09033823,1387.5335155,2602795319.11817,73.1962
Lithuania,LTU,2011,967.81169472,6.85596808,1532.11929898,2953761292.29741,73.608
Lithuania,LTU,2012,940.09820914,6.66789481,1583.97181122,2823114922.03961,73.9644
Lithuania,LTU,2013,1019.78908502,6.59045056,1668.16169048,3029793371.58778,74.0268
Lithuania,LTU,2014,1063.42118281,6.55211709,1718.02329039,3129648541.00044,74.596
Luxembourg,LUX,1995,2841.60550381,5.56674896,2188.85059838,1150850229.04113,75.8777
Luxembourg,LUX,1996,2830.06229206,5.65222071,2292.58526631,1163155602.03511,76.1684
Luxembourg,LUX,1997,2489.74214958,5.59426504,2303.11346237,1035732734.22538,76.3903
Luxembourg,LUX,1998,2598.89086299,5.66753769,2465.59525727,1096731944.18103,76.5712
Luxembourg,LUX,1999,2891.01329727,5.8271225,2882.6230356,1234462677.93277,76.9864
Luxembourg,LUX,2000,3500.00492609,7.47748018,4044.09903635,1515502132.99707,77.2635
Luxembourg,LUX,2001,3405.29495152,7.40182986,4015.26042821,1494924483.71556,77.5298
Luxembourg,LUX,2002,4202.19354445,8.26666277,4778.59779185,1865773933.73366,77.5518
Luxembourg,LUX,2003,4987.75345704,7.66728887,4698.78907419,2234513548.75193,77.2624
Luxembourg,LUX,2004,6145.31786613,8.20455465,5365.90253735,2795873816.37368,78.6583
Luxembourg,LUX,2005,6488.07232773,7.94570112,5475.08722901,2991001343.08312,78.8786
Luxembourg,LUX,2006,7029.82950046,7.74947883,6131.8998616,3296990035.71539,78.8384
Luxembourg,LUX,2007,7329.36731448,6.79800543,5792.58186328,3488778841.69265,79.1157
Luxembourg,LUX,2008,8303.74926166,7.33859064,6255.32373372,4017345589.0431,80.1066
Luxembourg,LUX,2009,8126.26432288,8.1146262,6449.5593575,4010311443.34159,79.9074
Luxembourg,LUX,2010,7964.45551028,7.68088676,6519.8471181,3998156666.15897,80.0987
Luxembourg,LUX,2011,8333.57617859,7.3409169,6701.88912235,4258457427.25716,80.2848
Luxembourg,LUX,2012,7550.70510086,7.17505184,6541.34817283,3956569472.85077,80.4383
Luxembourg,LUX,2013,7980.82819175,7.09750397,6566.08708884,4285704738.96886,80.8544
Luxembourg,LUX,2014,8137.5208061,6.93787356,6812.08034785,4467498922.55329,81.2359
Latvia,LVA,1995,114.73444613,5.7641721,221.12250745,286836115.326252,65.9954
Latvia,LVA,1996,139.97305242,6.10366636,250.08745953,345593466.424682,68.5859
Latvia,LVA,1997,159.20576195,6.20315475,285.5933466,389098882.201204,69.2247
Latvia,LVA,1998,175.30442666,6.1213504,310.22167828,424236712.514858,68.8508
Latvia,LVA,1999,194.71486203,6.38998632,333.8082407,467120954.003407,69.6483
Latvia,LVA,2000,196.41040705,6.00426586,335.77549161,467653179.190752,70.1755
Latvia,LVA,2001,216.31850473,6.16677115,382.75750118,508997441.637352,69.9058
Latvia,LVA,2002,251.62269329,6.28923484,435.41347995,583764648.4375,70.1755
Latvia,LVA,2003,300.98292552,6.15252413,463.6157556,691959745.762712,70.6361
Latvia,LVA,2004,396.98233601,6.51218398,544.74773664,903531796.765146,70.9395
Latvia,LVA,2005,455.84262957,6.37415759,593.69157509,1025190073.90994,70.6324
Latvia,LVA,2006,612.62357986,6.7991405,733.35800825,1364312712.35347,70.5501
Latvia,LVA,2007,915.22600152,7.01215151,867.69503335,2020819011.35474,70.7894
Latvia,LVA,2008,1018.75665121,6.63050503,866.31529378,2232095822.79196,71.999
Latvia,LVA,2009,817.19829667,6.83979658,802.2451759,1766782717.3913,72.6966
Latvia,LVA,2010,739.3775279,6.55480303,804.87949766,1567480359.14703,73.0285
Latvia,LVA,2011,827.43762612,6.09974017,830.86210765,1716105636.57864,73.7176
Latvia,LVA,2012,826.54964649,5.90778351,869.78772887,1689467477.42768,73.9387
Latvia,LVA,2013,868.84844709,5.66928247,894.61833297,1757680408.4627,74.1873
Latvia,LVA,2014,920.70376543,5.88069354,940.30243923,1842328237.4157,74.306
Morocco,MAR,1995,48.23362163,3.55457954,99.14630645,1310116276.90333,64.7246
Morocco,MAR,1996,51.81622584,3.48780701,110.56103664,1427894139.36371,65.2257
Morocco,MAR,1997,49.59011206,3.71017017,117.11954621,1385250884.43723,65.6159
Morocco,MAR,1998,55.38168753,3.91506476,132.92700733,1566875262.76728,66.0078
Morocco,MAR,1999,55.30674617,3.98521459,136.47309694,1583485956.36797,66.4037
Morocco,MAR,2000,53.46027489,4.1805133,147.10851832,1547704521.72459,66.7937
Morocco,MAR,2001,57.24340708,4.4385331,170.04678379,1674425927.24639,67.1996
Morocco,MAR,2002,72.64136553,5.30833933,211.28393556,2145505661.9395,67.5817
Morocco,MAR,2003,87.76712825,5.25177742,224.5619295,2616573747.84207,67.9577
Morocco,MAR,2004,98.6985312,5.21554804,237.9104231,2970145657.57945,68.2721
Morocco,MAR,2005,99.08463155,5.05803376,242.88279202,3010733991.32444,68.7475
Morocco,MAR,2006,111.93963065,5.23396796,276.37184787,3435587786.09409,69.1574
Morocco,MAR,2007,132.80990507,5.47518256,301.68937912,4118610730.79496,69.6197
Morocco,MAR,2008,153.51311657,5.41489757,317.74171764,4812719715.66561,70.0509
Morocco,MAR,2009,162.39539042,5.66551271,346.87940032,5150362986.63801,70.4543
Morocco,MAR,2010,165.63363843,5.85885463,277.95652767,5318121632.367,70.8211
Morocco,MAR,2011,182.63632132,5.98875179,401.83396507,5941518230.29972,71.2634
Morocco,MAR,2012,178.7231795,6.14685256,425.14299367,5895039310.15298,71.674
Morocco,MAR,2013,184.23049694,5.93534584,428.79521643,6163004965.8056,72.1174
Morocco,MAR,2014,190.05396963,5.90777806,446.63974242,6446859284.90245,72.5225
Monaco,MCO,1995,3093.24637045,3.10731995,2388.67358607,94962663.5709614,80.9021
Monaco,MCO,1996,2991.42558998,3.0388671,2379.84524714,92647441.9502285,81.1335
Monaco,MCO,1997,2863.78748125,3.18254295,2603.38948553,89470448.4917215,81.358
Monaco,MCO,1998,2889.1912918,3.13413664,2656.86456937,91058641.9394619,81.6054
Monaco,MCO,1999,3074.52433427,3.41513225,3005.0272738,97754501.2043057,81.8264
Monaco,MCO,2000,2683.87903656,3.29068143,3091.31471584,86101523.3675071,82.1207
Monaco,MCO,2001,2716.10642745,3.33167925,3296.52656184,87904068.4219953,82.485
Monaco,MCO,2002,2986.99775128,3.39151509,3509.72235775,97519502.5815603,83.0547
Monaco,MCO,2003,4216.80487966,3.9340387,3965.59097194,138985888.834842,83.6128
Monaco,MCO,2004,4901.68575583,4.02616923,4191.9842331,163417301.418087,84.1511
Monaco,MCO,2005,4976.42582849,4.00135654,4347.88160972,168243004.404081,84.3396
Monaco,MCO,2006,5095.67411349,3.81972113,4411.08137389,175209658.714214,84.1944
Monaco,MCO,2007,5667.97502073,3.38073993,4544.96854135,198639852.583253,83.9034
Monaco,MCO,2008,6619.47867629,3.63699333,4945.696211,236520592.587145,83.8271
Monaco,MCO,2009,6472.14103992,4.29791231,5099.47816002,235268798.940028,84.1871
Monaco,MCO,2010,6410.43733826,4.40020002,5313.61855412,236192563.72796,84.6441
Monaco,MCO,2011,6865.21804268,4.19310875,5604.51436575,255310593.791759,85.0099
Monaco,MCO,2012,6551.81199507,4.25538691,5794.63099519,245063975.857638,85.0451
Monaco,MCO,2013,7045.02269585,4.0300074,6168.4908023,264385611.726428,85.0557
Monaco,MCO,2014,8148.80835769,4.337683,7301.91434623,306582616.846021,85.0925
Moldova,MDA,1995,30.04066403,9.05732076,145.00566158,130547263.061079,66.2179
Moldova,MDA,1996,40.15600283,10.27129346,159.24304264,173950583.963514,66.2481
Moldova,MDA,1997,42.21988046,9.45174817,151.926792,182284882.760187,66.4843
Moldova,MDA,1998,35.72319074,7.68867317,142.93811929,130590196.210922,66.8403
Moldova,MDA,1999,18.89391573,5.88528668,103.73440357,68961469.8434736,67.2047
Moldova,MDA,2000,23.45363737,6.65247796,122.6405326,85466696.3246321,67.4623
Moldova,MDA,2001,28.47277246,6.99630753,140.31055551,103501716.840601,67.6725
Moldova,MDA,2002,38.01031074,8.31253703,182.83118679,137894261.426617,67.7926
Moldova,MDA,2003,45.21007008,8.23547436,197.45798166,163584139.106045,67.8998
Moldova,MDA,2004,61.25186891,8.48619596,225.23401654,220962135.726421,68.0166
Moldova,MDA,2005,75.85007101,9.15376162,270.06789252,273093326.275504,68.1969
Moldova,MDA,2006,100.81442858,10.62583313,339.62265188,361917346.481274,68.4234
Moldova,MDA,2007,134.2654473,10.88435311,369.014046,480819335.994212,68.6738
Moldova,MDA,2008,193.76078013,11.41339603,426.17637444,692249720.436275,69.0001
Moldova,MDA,2009,189.0509055,12.48972121,442.40363985,674441373.967902,69.4057
Moldova,MDA,2010,196.83055882,12.08179732,464.40371233,701444078.30975,69.8759
Moldova,MDA,2011,209.53318943,10.61121439,443.41174053,746028253.634423,70.1732
Moldova,MDA,2012,242.63063149,11.87332928,501.64832382,863653680.635481,70.3438
Moldova,MDA,2013,224.7383326,10.05471776,471.65996865,799955420.665389,70.2907
Moldova,MDA,2014,228.84667106,10.32365569,514.21019947,814152697.740229,70.2407
Madagascar,MDG,1995,9.54875006,4.06524309,41.55959896,128454808.439486,54.845
Madagascar,MDG,1996,12.99897989,4.5172219,46.54555874,180460236.106144,55.4768
Madagascar,MDG,1997,11.83049365,4.78122195,50.33871589,169521971.027232,56.1267
Madagascar,MDG,1998,11.39618526,4.50876065,48.31561471,168552372.033089,56.8028
Madagascar,MDG,1999,11.08617217,4.54694228,50.22857323,169206217.100146,57.4344
Madagascar,MDG,2000,12.512631,5.0805986,58.23268813,197009010.281497,57.9742
Madagascar,MDG,2001,14.42928521,5.17201954,62.33640111,234270512.56598,58.6744
Madagascar,MDG,2002,13.91083591,5.29448848,54.88919924,232812153.262418,59.1704
Madagascar,MDG,2003,15.27770462,4.81306658,54.2230147,263468217.519118,59.6926
Madagascar,MDG,2004,12.00725272,4.8875444,57.81357573,213289236.80848,60.1684
Madagascar,MDG,2005,13.85850308,5.03002085,62.38910781,253477481.520868,60.6639
Madagascar,MDG,2006,14.97740312,5.11190088,66.68191258,281966523.13265,61.1404
Madagascar,MDG,2007,18.89269829,4.98399653,68.91424403,365971044.164742,61.5335
Madagascar,MDG,2008,21.23692989,4.49573889,66.00689973,423184012.061106,61.9919
Madagascar,MDG,2009,19.60879502,4.70033897,64.89127922,401896097.678831,62.3044
Madagascar,MDG,2010,20.14535569,4.86435014,66.26698187,424654670.017004,62.5967
Madagascar,MDG,2011,19.32827421,4.2355947,58.09751877,419015085.993242,62.8602
Madagascar,MDG,2012,15.37880832,3.45623205,48.34825107,342850846.630883,63.0068
Madagascar,MDG,2013,19.20267152,4.14767794,58.64733798,440212737.742841,63.1613
Madagascar,MDG,2014,13.67082999,3.04135502,43.70476778,322244880.94762,63.2615
Maldives,MDV,1995,94.59323855,6.02355147,154.96548296,24033304.1184945,66.9619
Maldives,MDV,1996,110.50872031,6.37138221,178.04552106,28695578.3848797,67.7337
Maldives,MDV,1997,122.45906681,6.38692469,196.75677238,32459857.4629113,68.5171
Maldives,MDV,1998,150.11661653,7.51260743,252.68337671,40575320.5161727,69.303
Maldives,MDV,1999,157.79385981,7.37459812,264.87656115,43454062.082509,70.1567
Maldives,MDV,2000,178.0537216,7.9962272,301.92901417,49923414.67674,70.8919
Maldives,MDV,2001,180.9342311,5.83855621,334.04497511,51620174.2643719,71.6593
Maldives,MDV,2002,181.36541758,5.77722073,349.41773073,52622631.8141953,72.3597
Maldives,MDV,2003,208.57965361,5.89706416,407.96058563,61530163.4975991,73.2634
Maldives,MDV,2004,236.05488835,5.88874714,471.22776829,70796873.9491089,73.0085
Maldives,MDV,2005,349.72931067,9.52452498,713.22635544,106656248.416821,74.7846
Maldives,MDV,2006,350.46530714,7.37121198,670.82692474,108703123.386438,75.2558
Maldives,MDV,2007,367.52907399,6.64152393,674.89952208,115960935.778705,75.7108
Maldives,MDV,2008,613.81320228,9.30458288,1051.11204963,197049997.075039,75.9994
Maldives,MDV,2009,611.23122942,9.21822502,968.67397105,199697188.656057,76.3714
Maldives,MDV,2010,556.10733664,7.92926355,888.16263539,184947397.484375,76.7556
Maldives,MDV,2011,589.64469971,8.11412868,1009.7572176,199664308.927599,77.1409
Maldives,MDV,2012,673.55944476,9.16358288,1156.96883773,232254747.065067,77.5123
Maldives,MDV,2013,860.1534007,11.16425478,1513.39704979,302009320.671289,77.8474
Maldives,MDV,2014,1165.12515007,13.73352009,1995.84225504,416433205.513374,78.1873
Mexico,MEX,1995,172.44434976,5.05567469,377.89974021,16155456990.7803,70.703
Mexico,MEX,1996,179.25374561,4.59296607,362.17247049,17044866158.0857,71.0876
Mexico,MEX,1997,218.91790944,4.71655688,398.2259482,21113058893.0722,71.4723
Mexico,MEX,1998,230.91806994,4.80138717,424.64148755,22572504727.932,71.7924
Mexico,MEX,1999,271.47654352,5.00884196,460.69868299,26880848053.5534,72.2034
Mexico,MEX,2000,322.08865041,4.97854213,499.7908418,32288259893.4204,72.5621
Mexico,MEX,2001,366.30760644,5.35288319,542.78215394,37171247517.1653,72.9118
Mexico,MEX,2002,389.26109431,5.5210778,573.52202694,39989181479.7146,73.1056
Mexico,MEX,2003,412.98446193,6.02185177,655.28425643,42955217249.0774,73.308
Mexico,MEX,2004,446.92466779,6.11044039,703.41841991,47050574006.4998,73.4324
Mexico,MEX,2005,490.72137335,6.0443102,750.37685211,52271740366.5425,73.6267
Mexico,MEX,2006,522.31139678,5.83217814,792.1867265,56296917684.7251,73.7457
Mexico,MEX,2007,565.52595269,5.91563943,841.1228725,61707479199.9341,73.7955
Mexico,MEX,2008,603.92116165,6.06132066,899.85037586,66751830629.5795,73.6949
Mexico,MEX,2009,526.08402681,6.59579987,956.59390796,58924830549.1387,73.6281
Mexico,MEX,2010,591.71250653,6.39444283,974.85532,67136884416.2554,73.7181
Mexico,MEX,2011,615.1036392,6.04343893,995.90824513,70669689602.6526,73.9209
Mexico,MEX,2012,633.08969487,6.21482997,1051.51525325,73618454325.0344,74.1278
Mexico,MEX,2013,673.81003508,6.29528345,1070.12281272,79270244709.2252,74.289
Mexico,MEX,2014,677.18998669,6.29642103,1121.9887776,80570710235.9411,74.4044
Marshall Islands,MHL,1995,712.66934228,30.82930435,785.45693763,36360389.84,62.5147
Marshall Islands,MHL,1996,411.93556166,19.46909558,449.72233398,21172252.06,62.7654
Marshall Islands,MHL,1997,407.60506264,19.87920653,441.63898148,21071958.92,63.0146
Marshall Islands,MHL,1998,384.74355829,18.32720645,400.31918931,19976655.03,63.2175
